營業地址,統一編號,總機構統一編號,營業人名稱,資本額,設立日期,組織別名稱,使用統一發票,行業代號,名稱,行業代號1,名稱1,行業代號2,名稱2,行業代號3,名稱3
"新北市板橋區廣福里信義路１１７號５樓",28881791,,"萊渼國際貿易有限公司",1000000,0961129,有限公司,Y,454700,非酒精飲料批發,475299,其他化粧品零售,457299,其他化粧品批發,,
"新北市板橋區廣福里信義路１２５巷１２號",34652634,,"名芳股份有限公司",4000000,0730816,股份有限公司,Y,220111,塑膠皮、塑膠布製造,331299,其他玩具及遊戲機製造,,,,
"新北市板橋區廣福里信義路１２５巷１２號（４樓）",93124408,,"東山工程股份有限公司",302880000,0890421,股份有限公司,Y,429099,未分類其他土木工程,,,,,,
"新北市板橋區廣福里信義路１２５巷１３號",96867607,,"金億實業有限公司",2000000,0850507,有限公司,Y,456114,家用空調器及其零件批發,474199,其他家用電器零售,,,,
"新北市板橋區廣福里信義路１２５巷６號",69433811,,"合家昇電能事業股份有限公司",20000000,1070416,股份有限公司,Y,220300,塑膠外殼及配件製造,259100,螺絲、螺帽及鉚釘製造,,,,
"新北市板橋區廣福里信義路１３９號",46144108,,"鎧陞機電有限公司",1000000,1050428,有限公司,Y,433212,管道工程,,,,,,
"新北市板橋區廣福里信義路１４７號",26726561,,"誠展商行",10000,1000802,獨資,N,472111,蔬菜零售,472211,畜肉零售,472311,水產品零售,,
"新北市板橋區廣福里信義路１４９號",48956165,,"女人工坊內衣行",200000,0961101,獨資,Y,455212,內衣批發,471999,未分類其他綜合商品零售,,,,
"新北市板橋區廣福里信義路１５１號",37866321,,"夢幻小吃店",100000,1020123,獨資,N,561113,麵店、小吃店,932211,視唱中心（ＫＴＶ）,,,,
"新北市板橋區廣福里信義路１５７號",54396009,22663848,"國都汽車股份有限公司板橋分公司",0,1040106,本國公司設立之分公司,Y,484111,全新汽車零售,712911,汽機車檢驗,,,,
"新北市板橋區廣福里信義路１６１號地下１樓",72747421,,"有明商行",50000,1060615,獨資,N,471999,未分類其他綜合商品零售,,,,,,
"新北市板橋區廣福里信義路１６１號１０樓",97250720,,"福儷科技股份有限公司",20000000,0860107,股份有限公司,N,464211,電子器材、電子設備批發,455999,未分類其他服飾品批發,232999,未分類其他陶瓷製品製造,193099,其他清潔用品及化粧品製造
"新北市板橋區廣福里信義路１６１號２樓",14028280,,"伸金股份有限公司",125000000,0710505,股份有限公司,Y,451099,其他商品批發經紀,281099,其他發電、輸電及配電機械製造,283100,電線及電纜製造,,
"新北市板橋區廣福里信義路１６１號３樓",16008751,,"峻觀實業有限公司",5000000,0860626,有限公司,Y,283100,電線及電纜製造,339999,未分類其他工業製品製造,273099,其他視聽電子產品製造,,
"新北市板橋區廣福里信義路１６１號４樓",54989919,,"香港商榮盛實業有限公司台灣辦事處",1,1080510,外國公司在台之辦事處,N,251211,塑膠成型模具製造,,,,,,
"新北市板橋區廣福里信義路１６１號６樓",23834855,,"晟昌實業有限公司",10000000,0790904,有限公司,Y,464211,電子器材、電子設備批發,,,,,,
"新北市板橋區廣福里信義路１６１號９樓",34263023,,"億大體育用品有限公司",1000000,0680420,有限公司,Y,476299,其他運動用品及器材零售,,,,,,
"新北市板橋區廣福里信義路１６３巷１號１０樓",27333585,,"妍諾生化科技有限公司",500000,0930706,有限公司,Y,193099,其他清潔用品及化粧品製造,457299,其他化粧品批發,456799,其他清潔用品批發,472999,未分類其他食品、飲料及菸草製品零售
"新北市板橋區廣福里信義路１６３巷１號３樓",52210745,,"麗歆投資顧問股份有限公司",3500000,1050823,股份有限公司,Y,457299,其他化粧品批發,,,,,,
"新北市板橋區廣福里信義路１６３巷１號５樓",65278865,,"大當家食品股份有限公司",1500000,1050826,股份有限公司,Y,454999,未分類其他食品批發,,,,,,
"新北市板橋區廣福里信義路１６３巷１號６樓",86215521,,"頂能企業股份有限公司",20000000,0800621,股份有限公司,Y,464499,其他辦公用機械器具批發,,,,,,
"新北市板橋區廣福里信義路１６３巷１１號地下１樓",50684865,,"叡成企業社",50000,1051006,獨資,N,472999,未分類其他食品、飲料及菸草製品零售,,,,,,
"新北市板橋區廣福里信義路１６３巷１１號４樓",12624276,,"台灣卡固科技有限公司",6000000,0890927,有限公司,Y,456114,家用空調器及其零件批發,,,,,,
"新北市板橋區廣福里信義路１６３巷１１號６樓",47987696,,"發浩商行",50000,1051013,獨資,N,472999,未分類其他食品、飲料及菸草製品零售,,,,,,
"新北市板橋區廣福里信義路１６３巷１５號３樓",70665388,,"盈格電機有限公司",5000000,0881130,有限公司,Y,456111,家電材料批發,,,,,,
"新北市板橋區廣福里信義路１６３巷１５號４樓",80039576,,"達聯科技股份有限公司",12000000,0920417,股份有限公司,Y,269999,其他未分類電子零組件製造,,,,,,
"新北市板橋區廣福里信義路１６３巷２號",66804423,,"春瑾室內裝修有限公司",200000,1060811,有限公司,Y,434011,室內裝潢工程,740100,室內設計,,,,
"新北市板橋區廣福里信義路１６３巷２號１０樓",25144927,,"精綵實業有限公司",5000000,0990709,有限公司,Y,461400,漆料及塗料批發,462015,染料、顏料批發,462099,其他化學原材料及其製品批發,,
"新北市板橋區廣福里信義路１６３巷２號３樓",30271021,,"小潘美食家",200000,0980514,獨資,Y,454999,未分類其他食品批發,472113,醃漬蔬果零售,487912,非店面零售代理,,
"新北市板橋區廣福里信義路１６３巷２號５樓",86179481,,"鑫盟企業股份有限公司",21000000,0800806,股份有限公司,Y,121011,梭織制服製造,681112,不動產租賃,,,,
"新北市板橋區廣福里信義路１６３巷２號７樓",52500006,,"坤興紙器股份有限公司",3000000,0920625,股份有限公司,Y,159999,其他未分類紙製品製造,,,,,,
"新北市板橋區廣福里信義路１６３巷２號７樓",59017800,,"艾紘有限公司",4500000,1061215,有限公司,Y,114099,其他染整,121017,其他梭織外衣製造,121020,其他針織外衣製造,455211,服裝批發
"新北市板橋區廣福里信義路１６３巷２號８樓",83289106,,"艾吉亞科技有限公司",800000,1091203,有限公司,Y,456211,國產家用家具批發,456399,其他家飾品批發,,,,
"新北市板橋區廣福里信義路１６３巷３號３樓",97208316,,"原丞有限公司",1000000,0850910,有限公司,Y,251199,其他金屬手工具製造,464912,美容、美髮、理髮設備批發,,,,
"新北市板橋區廣福里信義路１６３巷３號６樓",27393540,,"千亞精密工業有限公司",4000000,0930726,有限公司,Y,292999,其他未分類專用機械設備製造,291100,冶金機械製造,461517,金屬手工具批發,464999,未分類其他機械器具批發
"新北市板橋區廣福里信義路１６３巷４號",25053714,,"紅象食品有限公司",3000000,0981020,有限公司,Y,089211,一般麵條、粉條製造,089211,一般麵條、粉條製造,089999,其他未分類食品製造,454999,未分類其他食品批發
"新北市板橋區廣福里信義路１６３巷４號４樓",80254743,,"安太科技有限公司",10000000,0910930,有限公司,Y,273012,錄放影機製造,284299,其他照明器具製造,464917,產業用光學儀器批發,464211,電子器材、電子設備批發
"新北市板橋區廣福里信義路１６３巷４號５樓",98791196,,"真吉紙器實業社",200000,0920818,獨資,Y,469923,紙張（板）批發,458112,書籍、雜誌批發,458111,文具批發,,
"新北市板橋區廣福里信義路１６３巷４號６樓",25043553,,"旺比有限公司",5000000,0981005,有限公司,Y,458111,文具批發,152099,其他紙容器製造,969022,婚禮規劃籌辦服務,331400,文具製造
"新北市板橋區廣福里信義路１６３巷４號７樓",25150194,,"辰浩科技股份有限公司",5000000,0990105,股份有限公司,Y,269999,其他未分類電子零組件製造,464299,其他電子、通訊設備及其零組件批發,464211,電子器材、電子設備批發,,
"新北市板橋區廣福里信義路１６３巷５號",24441581,,"金銳利科技有限公司",3000000,0980713,有限公司,Y,292999,其他未分類專用機械設備製造,,,,,,
"新北市板橋區廣福里信義路１６３巷５號",84359298,,"金利刀模開發有限公司",1000000,0820518,有限公司,Y,251299,其他金屬模具製造,,,,,,
"新北市板橋區廣福里信義路１６３巷５號１０樓",80226959,,"正原有機國際有限公司",5000000,0911011,有限公司,Y,474999,未分類其他家用器具及用品零售,292300,食品、飲料及菸草製作用機械設備製造,,,,
"新北市板橋區廣福里信義路１６３巷５號１０樓",89864289,,"綠指南貿易有限公司",5000000,0831007,有限公司,Y,089999,其他未分類食品製造,,,,,,
"新北市板橋區廣福里信義路１６３巷５號６樓",23480683,,"恒茂實業有限公司",12000000,0780919,有限公司,Y,476299,其他運動用品及器材零售,,,,,,
"新北市板橋區廣福里信義路１６３巷５號８樓",27989041,,"千邑興業有限公司",50000000,0950117,有限公司,Y,455111,絲織、麻織、棉織、毛織品批發,451099,其他商品批發經紀,,,,
"新北市板橋區廣福里信義路１６３巷７號",16202214,,"坤泰辦公用品股份有限公司",10000000,0861003,股份有限公司,Y,456211,國產家用家具批發,474925,打字機零售,,,,
"新北市板橋區廣福里信義路１６３巷７號（１樓）",53687459,,"合億隆興業有限公司",5000000,1010301,有限公司,Y,782000,人力供應,259100,螺絲、螺帽及鉚釘製造,273099,其他視聽電子產品製造,455999,未分類其他服飾品批發
"新北市板橋區廣福里信義路１６３巷７號４樓",97267975,,"文洲企業有限公司",1000000,0851205,有限公司,Y,458111,文具批發,,,,,,
"新北市板橋區廣福里信義路１６３巷７號５樓",16960341,,"軒源食品股份有限公司",8000000,0880805,股份有限公司,Y,454999,未分類其他食品批發,,,,,,
"新北市板橋區廣福里信義路１６３巷９號",24714153,,"慧通精密有限公司",3000000,1031212,有限公司,Y,259100,螺絲、螺帽及鉚釘製造,259211,金屬彈簧製造,312100,機車製造,,
"新北市板橋區廣福里信義路１６３巷９號２樓﹒１１號２樓",20025373,,"兆陽食品行",1000000,0860116,獨資,Y,089111,糕餅麵包製造,,,,,,
"新北市板橋區廣福里信義路１６３巷９號３樓",53222706,,"新奇三衫設計有限公司",200000,1000414,有限公司,Y,740915,流行時尚設計,,,,,,
"新北市板橋區廣福里信義路１６３巷９號３樓",87765256,,"雅順電子企業社",1000000,0830104,獨資,N,464211,電子器材、電子設備批發,259999,其他未分類金屬製品製造,,,,
"新北市板橋區廣福里信義路１６３巷９號４樓",12889831,,"太允國際股份有限公司",10000000,0900911,股份有限公司,Y,454400,冷凍調理食品批發,454113,醃漬蔬果批發,,,,
"新北市板橋區廣福里信義路１６３巷９號６樓",26757613,,"統美食品行",100000,1010203,獨資,N,472999,未分類其他食品、飲料及菸草製品零售,,,,,,
"新北市板橋區廣福里信義路１６５號（１樓）",42718413,,"旺達食品原料有限公司",2000000,1050808,有限公司,Y,454513,乳製品（奶粉除外）批發,,,,,,
"新北市板橋區廣福里信義路１６５號１樓",24266970,,"沐新食品有限公司",5000000,0971118,有限公司,Y,472914,飲料零售,454999,未分類其他食品批發,,,,
"新北市板橋區廣福里信義路１６５號１０樓",25020974,,"宏金企業有限公司",5000000,0980826,有限公司,Y,464211,電子器材、電子設備批發,,,,,,
"新北市板橋區廣福里信義路１６５號１０樓",97486155,,"耕片科技股份有限公司",5000000,0860530,股份有限公司,Y,464211,電子器材、電子設備批發,,,,,,
"新北市板橋區廣福里信義路１６５號２樓",25076625,,"泰峰科技有限公司",1000000,0981126,有限公司,Y,464111,電腦及電腦週邊設備批發,464112,電腦套裝軟體批發,464211,電子器材、電子設備批發,,
"新北市板橋區廣福里信義路１６５號２樓",85075255,,"首福食品有限公司",500000,1081105,有限公司,Y,089999,其他未分類食品製造,,,,,,
"新北市板橋區廣福里信義路１６５號３樓",23704537,,"富翔文化事業股份有限公司",8500000,0790620,股份有限公司,Y,458111,文具批發,591312,電視節目代理及發行,,,,
"新北市板橋區廣福里信義路１６５號４樓",16780312,,"磊展實業股份有限公司",11000000,0880128,股份有限公司,Y,464999,未分類其他機械器具批發,464321,製冰機械批發,,,,
"新北市板橋區廣福里信義路１６５號４樓",83202164,,"誠立投資股份有限公司",9000000,1100115,股份有限公司,N,669199,其他投資顧問,,,,,,
"新北市板橋區廣福里信義路１６５號６樓",34501849,,"佳欣光電科技股份有限公司",70000000,0710904,股份有限公司,Y,465311,汽車零件、汽車百貨批發,,,,,,
"新北市板橋區廣福里信義路１６５號９樓",16346789,,"通亮實業股份有限公司",20000000,0870108,股份有限公司,Y,433115,消防警報系統裝修工程,464999,未分類其他機械器具批發,461911,纖維板批發,,
"新北市板橋區廣福里信義路１６５號９樓",27494081,,"日明科技有限公司",10000000,0931119,有限公司,Y,464913,消防設備批發,461911,纖維板批發,464211,電子器材、電子設備批發,,
"新北市板橋區廣福里信義路１６９號",82226049,,"軒源藥局",600000,1070927,合夥,N,475112,西藥零售,475199,其他藥品及醫療用品零售,475299,其他化粧品零售,,
"新北市板橋區廣福里信義路１７１號騎樓空地",34943606,,"龍鳳美而美早餐店",100000,0990812,獨資,N,561111,早餐店,,,,,,
"新北市板橋區廣福里信義路１７１號１樓",84191806,,"友勁事業有限公司",10000000,0820316,有限公司,Y,452000,綜合商品批發,454999,未分類其他食品批發,456999,未分類其他家用器具及用品批發,458299,其他運動用品及器材批發
